Date,رقم القيد,              ,اسم المشروع معدل,اسم المشروع,Type,Amount,Code
8/1/2021,1079,تسوية عملاء مقاولات اغسطس 2021 - اثبات تخفيض جارى بورسعيد بقيمه الدفعات المقدمه وتسوية المستخلص الختامى بعد الصرف,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,المقاولات,3515447.15,4079
9/1/2021,902,مبيعات الخرسانة - الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,1447.37,3001
9/1/2021,903,مبيعات الخرسانة - سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,13508.77,3001
9/1/2021,904,مبيعات الخرسانة - هاي ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,30877.19,3001
9/1/2021,905,مبيعات الخرسانة - الوادي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,39850.88,3001
9/1/2021,906,مبيعات الخرسانة - اية اتش ام,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,10131.58,3001
9/1/2021,907,مبيعات الخرسانة - بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,29333.33,3001
9/1/2021,908,مبيعات الخرسانة - كونترا,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,64385.96,3001
9/1/2021,909,مبيعات الخرسانة - هاي لايت,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,37894.74,3001
9/1/2021,1472,مبيعات خرسانه . الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,5412.11,3001
9/1/2021,1512,مبيعات الخرسانة - كونترا,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,31578.95,3001
9/1/2021,1513,مبيعات الخرسانة - الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,55440,3001
9/1/2021,1514,مبيعات الخرسانة - دي سي أي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,1057,3001
9/1/2021,1759,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستلخلص جارى 1و2و3 بعد الصرف ومستخلص ميزانيه 30/9/2021,معسكر امن قنا,معسكر امن قنا,المقاولات,61042845.79,4096
9/1/2021,1761,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,ستون بارك,ستون بارك,المقاولات,4340882.5,4118
9/1/2021,1762,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,الاسماعيليه الجديده,20ع الحى الثانى 160م - الاسماعيليه ,المقاولات,13980.48,4067
9/1/2021,1762,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,1221263.92,4070
9/1/2021,1762,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,الاسماعيليه الجديده,7ع الحى الخامس 173م - الاسماعيليه ,المقاولات,821912.95,4066
9/1/2021,1762,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,الاسماعيليه الجديده,2ع الحى الثانى 160م - الاسماعيليه ,المقاولات,147727.62,4069
9/1/2021,1763,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,22عمارة القاهرة,22عمارة القاهرة,المقاولات,2599644.26,4082
9/1/2021,1764,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص 1 قبل الصرف,شاليهات - تلال السخنه,شاليهات - تلال السخنه,المقاولات,626081,4126
9/1/2021,1765,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,مديريه امن اسيوط,مديريه امن اسيوط,المقاولات,645945.27,4121
9/1/2021,1766,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,دار الايتام بالعبور,دار الايتام بالعبور,المقاولات,2865059.43,4102
9/1/2021,1767,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,كوبري تقاطع ترسا مع المريوطية - اللبيني ,كوبري تقاطع ترسا مع المريوطية - اللبيني ,المقاولات,13890411.07,4098
9/1/2021,1768,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص 1 و 2 بعد الصرف,مبنى خدمات الفحص الفنى - بالقطامية ,مبنى خدمات الفحص الفنى - بالقطامية ,المقاولات,3713650.55,4085
9/1/2021,1769,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص 1 و 2 بعد الصرف,مبنى خدمات الفحص الفني - العبور,مبنى خدمات الفحص الفني - العبور,المقاولات,6035672.73,4080
9/1/2021,1770,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص 1 و 2 بعد الصرف و مستخلص ميزانيه 30/9/2021,مبنى خدمات الفحص الفنى - سوهاج ,مبنى خدمات الفحص الفنى - سوهاج ,المقاولات,6614295.24,4094
9/1/2021,1772,تسوية عملاء مقاولات سبتمبر 2021 - تسوية المستخلص الختامى بعد الصرف,واحه المهندسين,واحه المهندسين,المقاولات,-231676.41,4005
9/1/2021,1773,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,كوبرى تقاطع محمود على فهمى مع الاسمرات,كوبرى تقاطع محمود على فهمى مع الاسمرات,المقاولات,11643705.33,4116
9/1/2021,1774,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,كوبرى تقاطع الاسمرات مع محور الشهيد,كوبرى تقاطع الاسمرات مع محور الشهيد,المقاولات,56178184.38,4115
9/1/2021,1775,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,مديريه امن الأقصر,مديريه امن الأقصر,المقاولات,48573450.4,4101
9/1/2021,1776,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,العاصمه الادرايه,العاصمه الادرايه,المقاولات,11933985.28,4058
9/1/2021,1778,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,المقاولات,407119.43,4062
9/1/2021,1779,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,كهرباء مول غرب الشروق,كهرباء مول غرب الشروق,المقاولات,2454798.1,4073
9/1/2021,1780,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,محطه الهنادى - الأقصر,محطه الهنادى - الأقصر,المقاولات,4720062.34,4100
9/1/2021,1781,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,مبنى الحافلات – العاصمة الإدارية,مبنى الحافلات – العاصمة الإدارية,المقاولات,4141442.86,4107
9/1/2021,1782,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص 1 بعد الصرف,مبنى خدمات الفحص الفنى - 15مايو,مبنى خدمات الفحص الفنى - 15مايو,المقاولات,2531501.97,4093
9/1/2021,1862,تسوية عملاء استثمار عقارى - تصحيح قيد تم اثباته بالخطأ ,رووف العبور ( وحدات مباعه ),رووف العبور ( وحدات مباعه ),الاستثمار العقارى,-180,7008
9/1/2021,1863,تسوية عملاء استثمار عقارى - اثبات فروق ايراد وتكاليف استثمار عقارى,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار العقارى,12000724,7003
9/1/2021,1864,تسوية عملاء استثمار عقارى - اثبات مبيعات وحدات بمشروع ستون ريزيدنس,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار العقارى,18585113,7003
9/1/2021,1865,تسوية عملاء استثمار عقارى - اثبات تحويل جزء من الايرادات الخاصه بمشروع ستون,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار العقارى,652266,7003
9/1/2021,1867,تسوية عملاء استثمار عقارى - اثبات تحويل جزء من الايرادات المؤجله الى ايراد الاستثمار,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,97669,7001
9/1/2021,1867,تسوية عملاء استثمار عقارى - اثبات تحويل جزء من الايرادات المؤجله الى ايراد الاستثمار, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,3597,7004
9/1/2021,1867,تسوية عملاء استثمار عقارى - اثبات تحويل جزء من الايرادات المؤجله الى ايراد الاستثمار,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار العقارى,7506,7007
9/1/2021,1867,تسوية عملاء استثمار عقارى - اثبات تحويل جزء من الايرادات المؤجله الى ايراد الاستثمار,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار العقارى,135520,7003
9/1/2021,1867,تسوية عملاء استثمار عقارى - اثبات تحويل جزء من الايرادات المؤجله الى ايراد الاستثمار,جراج عمارة 14 دارنا ( وحدات مباعه ),جراج عمارة 14 دارنا ( وحدات مباعه ),الاستثمار العقارى,4158,7006
9/1/2021,1867,تسوية عملاء استثمار عقارى - اثبات تحويل جزء من الايرادات المؤجله الى ايراد الاستثمار,رووف العبور ( وحدات مباعه ),رووف العبور ( وحدات مباعه ),الاستثمار العقارى,774,7008
9/1/2021,1867,تسوية عملاء استثمار عقارى - اثبات تحويل جزء من الايرادات المؤجله الى ايراد الاستثمار,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,44345,7001
9/1/2021,1867,تسوية عملاء استثمار عقارى - اثبات تحويل جزء من الايرادات المؤجله الى ايراد الاستثمار,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار العقارى,194940,7007
9/1/2021,1868,تسوية عملاء استثمار عقارى - اثبات مبيعات وحدة رقم 2 عمارة 13,رووف العبور ( وحدات مباعه ),رووف العبور ( وحدات مباعه ),الاستثمار العقارى,153000,7008
